"date","RH","CM","CT","num_infect"
1958-03-26 09:00:00,89.7351,6.33895e-05,293.628,0.73
1958-03-26 15:00:00,79.6009,-3.38813e-21,300.465,0
1958-03-26 21:00:00,82.3222,-4.23516e-22,301.232,0
1958-03-27 03:00:00,95.7067,0.000305325,296.126,0.83
1958-03-27 09:00:00,89.8277,5.18262e-05,293.622,0.73
1958-03-27 15:00:00,82.1612,-8.47033e-22,298.866,0
1958-03-27 21:00:00,80.1491,-4.23516e-22,301.878,0
1958-03-28 03:00:00,94.6346,8.18968e-05,295.045,0.52
1958-03-28 09:00:00,89.9353,1.17421e-05,292.642,0.31
1958-03-28 15:00:00,80.6937,-8.47033e-22,300.131,0
1958-03-28 21:00:00,77.6885,-2.11758e-22,301.249,0
1958-03-29 03:00:00,97.3963,7.96616e-05,294.472,0.38
1958-03-29 09:00:00,94.5032,2.74181e-06,293.601,0.72
1958-03-29 15:00:00,81.4018,-4.23516e-22,300.224,0
1958-03-29 21:00:00,69.6554,-4.23516e-22,301.511,0
1958-03-30 03:00:00,92.5372,9.45926e-05,293.312,0.17
1958-03-30 09:00:00,86.0754,9.83477e-06,291.042,0.03
1958-03-30 15:00:00,75.3851,-4.23516e-22,299.535,0
1958-03-30 21:00:00,77.1932,0,301.546,0
1958-03-31 03:00:00,95.5516,9.33707e-05,294.666,0.42
1958-03-31 09:00:00,85.7278,0.000102967,291.342,0.05
1958-03-31 15:00:00,80.4784,-1.69407e-21,299.46,0
1958-03-31 21:00:00,74.102,-8.47033e-22,300.426,0
1958-04-01 03:00:00,92.3484,0.000102997,292.907,0.12
1958-04-01 09:00:00,88.9806,-8.47033e-22,291.11,0
1958-04-01 15:00:00,90.5637,-8.47033e-22,297.718,0
1958-04-01 21:00:00,78.5629,0,300.966,0
1958-04-02 03:00:00,97.6008,2.44081e-05,295.117,0.54
1958-04-02 09:00:00,97.6077,0.000157773,294.95,1.65
1958-04-02 15:00:00,98.0289,0.000394911,295.706,4.6
1958-04-02 21:00:00,82.5461,-2.11758e-22,299.204,0
1958-04-03 03:00:00,91.5745,7.60555e-05,293.473,0.19
1958-04-03 09:00:00,92.1004,8.15988e-05,291.711,0.1
1958-04-03 15:00:00,91.5789,-2.11758e-22,297.804,0
1958-04-03 21:00:00,78.4416,-4.23516e-22,301.421,0
1958-04-04 03:00:00,95.2489,6.71148e-05,295.095,0.53
1958-04-04 09:00:00,89.7606,9.09865e-05,292.403,0.24
1958-04-04 15:00:00,83.9799,-4.23516e-22,300.565,0
1958-04-04 21:00:00,76.1332,-4.23516e-22,301.767,0
1958-04-05 03:00:00,94.0605,7.1913e-05,295.023,0.51
1958-04-05 09:00:00,89.3028,7.99e-05,292.96,0.42
1958-04-05 15:00:00,79.6977,-8.47033e-22,300.427,0
1958-04-05 21:00:00,82.9442,-4.23516e-22,301.585,0
1958-04-06 03:00:00,97.2872,1.25766e-05,295.53,0.65
1958-04-06 09:00:00,94.1638,4.62532e-05,294.206,1.08
1958-04-06 15:00:00,86.416,-8.47033e-22,299.802,0
